Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),Unnamed: 6
D1370,2025-01-11 15:51:00.000000,Appointment,13:00:00,No,No,
D1371,2025-01-18 01:31:00.000000,Appointment,21:00:00,No,No,
D1372,2025-01-11 09:42:00.000000,Exercise,20:30:00,Yes,No,
D1373,2025-01-18 13:54:00.000000,Appointment,20:30:00,No,No,
D1374,2025-01-13 15:21:00.000000,Hydration,14:00:00,Yes,No,
D1375,2025-01-22 04:37:00.000000,Exercise,08:00:00,No,No,
D1376,2025-01-19 15:49:00.000000,Exercise,08:30:00,No,No,
D1377,2025-01-06 08:07:00.000000,Hydration,18:30:00,No,No,
D1378,2025-01-30 07:31:00.000000,Medication,17:30:00,Yes,Yes,
D1379,2025-01-30 02:30:00.000000,Exercise,19:30:00,No,No,
D1380,2025-01-30 09:11:00.000000,Medication,17:30:00,No,No,
D1381,2025-01-23 07:59:00.000000,Appointment,16:30:00,No,No,
D1382,2025-01-27 12:56:00.000000,Medication,10:30:00,Yes,Yes,
D1383,2025-01-04 12:40:00.000000,Exercise,16:00:00,Yes,Yes,
D1384,2025-01-30 21:40:00.000000,Hydration,08:00:00,Yes,Yes,
D1385,2025-01-04 12:20:00.000000,Appointment,13:30:00,No,No,
D1386,2025-01-27 20:38:00.000000,Exercise,06:30:00,Yes,Yes,
D1387,2025-01-01 15:39:00.000000,Medication,07:00:00,Yes,Yes,
D1388,2025-01-28 18:32:00.000000,Appointment,17:00:00,No,No,
D1389,2025-01-20 03:07:00.000000,Exercise,19:00:00,No,No,
D1390,2025-01-11 02:51:00.000000,Hydration,17:00:00,Yes,Yes,
D1391,2025-01-22 21:30:00.000000,Exercise,11:30:00,Yes,Yes,
D1392,2025-01-06 09:37:00.000000,Appointment,08:30:00,No,No,
D1393,2025-01-03 17:14:00.000000,Medication,10:30:00,Yes,No,
D1394,2025-01-29 20:20:00.000000,Exercise,15:00:00,No,No,
D1395,2025-01-05 23:17:00.000000,Exercise,17:30:00,No,No,
D1396,2025-01-08 01:02:00.000000,Medication,15:00:00,Yes,Yes,
D1397,2025-01-17 18:16:00.000000,Exercise,14:30:00,Yes,Yes,
D1398,2025-01-27 15:12:00.000000,Exercise,21:00:00,No,No,
D1399,2025-01-20 06:57:00.000000,Appointment,09:00:00,Yes,No,
D1400,2025-01-19 15:33:00.000000,Appointment,09:00:00,Yes,No,
D1401,2025-01-07 12:28:00.000000,Medication,12:00:00,Yes,Yes,
D1402,2025-01-11 22:47:00.000000,Hydration,11:00:00,No,No,
D1403,2025-01-28 15:39:00.000000,Exercise,15:30:00,No,No,
D1404,2025-01-02 11:21:00.000000,Appointment,20:00:00,No,No,
D1405,2025-01-02 12:57:00.000000,Exercise,12:00:00,No,No,
D1406,2025-01-01 15:24:00.000000,Hydration,22:30:00,Yes,Yes,
D1407,2025-01-22 14:21:00.000000,Hydration,20:00:00,No,No,
D1408,2025-01-06 22:18:00.000000,Hydration,11:30:00,No,No,
D1409,2025-01-27 18:24:00.000000,Appointment,16:00:00,No,No,
D1410,2025-01-22 06:12:00.000000,Medication,10:00:00,Yes,Yes,
D1411,2025-01-03 13:15:00.000000,Appointment,14:30:00,No,No,
D1412,2025-01-11 21:32:00.000000,Medication,12:30:00,Yes,Yes,
D1413,2025-01-20 12:43:00.000000,Exercise,14:00:00,Yes,Yes,
D1414,2025-01-08 13:29:00.000000,Appointment,19:30:00,Yes,Yes,
D1415,2025-01-21 14:19:00.000000,Appointment,21:00:00,Yes,Yes,
D1416,2025-01-02 11:51:00.000000,Exercise,10:30:00,No,No,
D1417,2025-01-17 21:02:00.000000,Appointment,15:00:00,Yes,Yes,
D1418,2025-01-16 20:06:00.000000,Appointment,20:00:00,Yes,Yes,
D1419,2025-01-19 12:22:00.000000,Medication,14:30:00,No,No,
D1420,2025-01-11 16:45:00.000000,Hydration,06:00:00,Yes,Yes,
D1421,2025-01-28 06:26:00.000000,Medication,14:30:00,No,No,
D1422,2025-01-08 03:22:00.000000,Medication,13:30:00,No,No,
D1423,2025-01-07 02:34:00.000000,Hydration,14:00:00,Yes,Yes,
D1424,2025-01-18 00:34:00.000000,Appointment,12:00:00,Yes,Yes,
D1425,2025-01-04 12:33:00.000000,Appointment,08:30:00,No,No,
D1426,2025-01-08 04:03:00.000000,Hydration,15:30:00,No,No,
D1427,2025-01-05 15:10:00.000000,Medication,13:30:00,Yes,Yes,
D1428,2025-01-14 19:04:00.000000,Medication,15:00:00,Yes,Yes,
D1429,2025-01-13 00:32:00.000000,Medication,11:30:00,No,No,
D1430,2025-01-30 17:13:00.000000,Medication,08:00:00,Yes,Yes,
D1431,2025-01-17 21:57:00.000000,Appointment,21:30:00,No,No,
D1432,2025-01-14 21:38:00.000000,Exercise,14:00:00,No,No,
D1433,2025-01-24 02:38:00.000000,Exercise,21:30:00,Yes,Yes,
D1434,2025-01-28 16:39:00.000000,Appointment,16:30:00,Yes,Yes,
D1435,2025-01-26 00:13:00.000000,Hydration,06:30:00,No,No,
D1436,2025-01-28 09:19:00.000000,Hydration,19:30:00,Yes,Yes,
D1437,2025-01-14 18:53:00.000000,Appointment,10:30:00,Yes,Yes,
D1438,2025-01-30 18:25:00.000000,Hydration,21:30:00,No,No,
D1439,2025-01-15 21:47:00.000000,Appointment,06:30:00,No,No,
D1440,2025-01-24 17:37:00.000000,Hydration,10:00:00,Yes,Yes,
D1441,2025-01-30 05:55:00.000000,Exercise,16:30:00,No,No,
D1442,2025-01-01 06:04:00.000000,Medication,16:00:00,Yes,Yes,
D1443,2025-01-05 23:39:00.000000,Exercise,12:00:00,Yes,Yes,
D1444,2025-01-18 19:01:00.000000,Medication,13:30:00,No,No,
D1445,2025-01-06 11:45:00.000000,Appointment,13:30:00,Yes,Yes,
D1446,2025-01-16 10:51:00.000000,Hydration,18:30:00,No,No,
D1447,2025-01-03 15:41:00.000000,Hydration,07:00:00,Yes,Yes,
D1448,2025-01-29 09:23:00.000000,Medication,22:00:00,Yes,Yes,
D1449,2025-01-20 05:34:00.000000,Medication,14:00:00,Yes,Yes,
D1450,2025-01-07 17:24:00.000000,Exercise,17:00:00,No,No,
D1451,2025-01-20 21:24:00.000000,Medication,22:00:00,No,No,
D1452,2025-01-24 20:02:00.000000,Medication,10:30:00,No,No,
D1453,2025-01-11 22:41:00.000000,Appointment,09:00:00,No,No,
D1454,2025-01-06 02:05:00.000000,Exercise,08:30:00,No,No,
D1455,2025-01-09 21:03:00.000000,Appointment,12:00:00,No,No,
D1456,2025-01-12 12:41:00.000000,Exercise,21:00:00,No,No,
D1457,2025-01-27 16:11:00.000000,Appointment,17:30:00,Yes,Yes,
D1458,2025-01-19 19:22:00.000000,Appointment,14:30:00,No,No,
D1459,2025-01-29 05:45:00.000000,Appointment,07:00:00,No,No,
D1460,2025-01-16 14:44:00.000000,Hydration,18:00:00,Yes,Yes,
D1461,2025-01-16 19:19:00.000000,Medication,06:30:00,Yes,Yes,
D1462,2025-01-28 20:41:00.000000,Medication,06:00:00,Yes,Yes,
D1463,2025-01-24 09:44:00.000000,Appointment,21:30:00,Yes,No,
D1464,2025-01-01 19:58:00.000000,Medication,19:00:00,Yes,Yes,
D1465,2025-01-15 16:15:00.000000,Exercise,07:00:00,No,No,
D1466,2025-01-25 07:07:00.000000,Medication,11:30:00,Yes,Yes,
D1467,2025-01-03 07:44:00.000000,Hydration,10:30:00,Yes,Yes,
D1468,2025-01-03 14:57:00.000000,Hydration,22:30:00,No,No,
D1469,2025-01-16 09:09:00.000000,Exercise,13:00:00,No,No,
D1470,2025-01-28 10:34:00.000000,Exercise,19:30:00,Yes,Yes,
D1471,2025-01-05 18:49:00.000000,Medication,11:30:00,Yes,Yes,
D1472,2025-01-12 07:37:00.000000,Medication,14:00:00,No,No,
D1473,2025-01-21 04:59:00.000000,Exercise,22:30:00,Yes,Yes,
D1474,2025-01-23 07:04:00.000000,Hydration,22:30:00,Yes,No,
D1475,2025-01-17 23:07:00.000000,Hydration,17:30:00,No,No,
D1476,2025-01-21 23:23:00.000000,Hydration,18:00:00,No,No,
D1477,2025-01-07 21:51:00.000000,Exercise,10:30:00,Yes,Yes,
D1478,2025-01-18 06:01:00.000000,Appointment,19:00:00,Yes,Yes,
D1479,2025-01-05 15:26:00.000000,Hydration,19:00:00,Yes,Yes,
D1480,2025-01-14 02:24:00.000000,Medication,11:00:00,Yes,No,
D1481,2025-01-11 09:45:00.000000,Hydration,17:00:00,Yes,Yes,
D1482,2025-01-25 19:08:00.000000,Medication,22:30:00,Yes,No,
D1483,2025-01-16 07:24:00.000000,Hydration,08:30:00,No,No,
D1484,2025-01-30 12:41:00.000000,Medication,15:30:00,No,No,
D1485,2025-01-11 04:31:00.000000,Exercise,18:30:00,Yes,No,
D1486,2025-01-25 15:12:00.000000,Exercise,15:00:00,No,No,
D1487,2025-01-05 18:22:00.000000,Appointment,15:30:00,Yes,Yes,
D1488,2025-01-16 13:27:00.000000,Appointment,11:00:00,Yes,Yes,
D1489,2025-01-21 08:24:00.000000,Appointment,17:00:00,No,No,
D1490,2025-01-07 03:47:00.000000,Medication,19:30:00,No,No,
D1491,2025-01-13 23:26:00.000000,Hydration,06:00:00,Yes,Yes,
D1492,2025-01-17 16:08:00.000000,Hydration,10:00:00,No,No,
D1493,2025-01-20 08:49:00.000000,Medication,21:30:00,Yes,Yes,
D1494,2025-01-30 13:39:00.000000,Appointment,13:30:00,Yes,Yes,
D1495,2025-01-04 12:08:00.000000,Exercise,07:30:00,Yes,Yes,
D1496,2025-01-14 22:40:00.000000,Exercise,15:30:00,Yes,Yes,
D1497,2025-01-13 04:22:00.000000,Medication,16:00:00,Yes,Yes,
D1498,2025-01-14 07:29:00.000000,Medication,22:00:00,Yes,Yes,
D1499,2025-01-27 11:36:00.000000,Medication,15:30:00,No,No,
D1500,2025-01-07 15:37:00.000000,Hydration,12:00:00,Yes,Yes,
D1501,2025-01-11 22:21:00.000000,Exercise,10:30:00,No,No,
D1502,2025-01-01 02:07:00.000000,Exercise,10:00:00,Yes,Yes,
D1503,2025-01-08 13:53:00.000000,Hydration,19:30:00,No,No,
D1504,2025-01-15 21:48:00.000000,Hydration,17:00:00,Yes,Yes,
D1505,2025-01-30 10:50:00.000000,Exercise,16:30:00,No,No,
D1506,2025-01-08 13:21:00.000000,Hydration,16:30:00,No,No,
D1507,2025-01-19 03:29:00.000000,Medication,09:30:00,No,No,
D1508,2025-01-28 19:59:00.000000,Exercise,12:30:00,Yes,No,
D1509,2025-01-13 01:52:00.000000,Medication,20:00:00,No,No,
D1510,2025-01-29 01:37:00.000000,Hydration,07:00:00,Yes,No,
D1511,2025-01-20 18:05:00.000000,Medication,22:30:00,Yes,Yes,
D1512,2025-01-04 20:15:00.000000,Appointment,09:30:00,No,No,
D1513,2025-01-27 01:32:00.000000,Appointment,20:30:00,Yes,Yes,
D1514,2025-01-10 03:54:00.000000,Exercise,13:30:00,No,No,
D1515,2025-01-14 01:57:00.000000,Appointment,11:30:00,Yes,No,
D1516,2025-01-09 05:19:00.000000,Hydration,20:30:00,Yes,No,
D1517,2025-01-24 13:44:00.000000,Hydration,12:30:00,No,No,
D1518,2025-01-13 22:10:00.000000,Appointment,09:00:00,No,No,
D1519,2025-01-19 23:04:00.000000,Medication,18:30:00,No,No,
D1520,2025-01-10 22:37:00.000000,Hydration,21:00:00,Yes,Yes,
D1521,2025-01-11 04:09:00.000000,Hydration,21:30:00,No,No,
D1522,2025-01-17 23:20:00.000000,Medication,06:30:00,No,No,
D1523,2025-01-01 02:18:00.000000,Medication,09:00:00,No,No,
D1524,2025-01-06 07:22:00.000000,Exercise,14:30:00,Yes,Yes,
D1525,2025-01-12 13:53:00.000000,Exercise,14:30:00,No,No,
D1526,2025-01-01 19:20:00.000000,Appointment,18:00:00,Yes,Yes,
D1527,2025-01-18 01:43:00.000000,Medication,18:30:00,No,No,
D1528,2025-01-09 22:04:00.000000,Hydration,11:30:00,Yes,Yes,
D1529,2025-01-08 01:12:00.000000,Medication,17:30:00,Yes,Yes,
D1530,2025-01-28 12:12:00.000000,Exercise,06:30:00,No,No,
D1531,2025-01-25 12:53:00.000000,Hydration,15:30:00,Yes,Yes,
D1532,2025-01-28 22:18:00.000000,Hydration,19:30:00,Yes,Yes,
D1533,2025-01-13 13:00:00.000000,Exercise,12:30:00,No,No,
D1534,2025-01-23 00:35:00.000000,Medication,16:00:00,Yes,Yes,
D1535,2025-01-17 00:14:00.000000,Hydration,16:30:00,No,No,
D1536,2025-01-19 09:09:00.000000,Medication,18:00:00,Yes,Yes,
D1537,2025-01-18 19:27:00.000000,Exercise,20:30:00,Yes,No,
D1538,2025-01-12 09:28:00.000000,Appointment,20:30:00,No,No,
D1539,2025-01-18 12:44:00.000000,Medication,22:00:00,No,No,
D1540,2025-01-05 03:00:00.000000,Appointment,09:00:00,No,No,
D1541,2025-01-14 16:18:00.000000,Appointment,19:30:00,Yes,No,
D1542,2025-01-08 00:33:00.000000,Exercise,17:30:00,No,No,
D1543,2025-01-29 13:42:00.000000,Appointment,20:30:00,Yes,Yes,
D1544,2025-01-21 07:12:00.000000,Medication,18:30:00,Yes,Yes,
D1545,2025-01-21 01:24:00.000000,Medication,14:00:00,No,No,
D1546,2025-01-21 02:42:00.000000,Appointment,11:00:00,Yes,Yes,
D1547,2025-01-11 10:28:00.000000,Appointment,17:30:00,Yes,Yes,
D1548,2025-01-16 02:04:00.000000,Medication,07:00:00,No,No,
D1549,2025-01-15 03:26:00.000000,Hydration,12:30:00,Yes,No,
D1550,2025-01-15 05:55:00.000000,Exercise,09:00:00,Yes,Yes,
D1551,2025-01-05 02:41:00.000000,Medication,11:00:00,Yes,Yes,
D1552,2025-01-08 15:25:00.000000,Appointment,16:30:00,Yes,No,
D1553,2025-01-22 13:13:00.000000,Exercise,18:30:00,Yes,Yes,
D1554,2025-01-25 01:52:00.000000,Appointment,12:30:00,No,No,
D1555,2025-01-24 09:41:00.000000,Appointment,18:00:00,No,No,
D1556,2025-01-01 03:00:00.000000,Hydration,07:00:00,Yes,Yes,
D1557,2025-01-08 07:00:00.000000,Medication,08:00:00,No,No,
D1558,2025-01-20 06:32:00.000000,Hydration,16:00:00,Yes,Yes,
D1559,2025-01-26 02:35:00.000000,Medication,15:00:00,Yes,Yes,
D1560,2025-01-18 21:06:00.000000,Medication,12:30:00,Yes,Yes,
D1561,2025-01-06 17:22:00.000000,Appointment,06:30:00,No,No,
D1562,2025-01-28 15:17:00.000000,Appointment,06:00:00,No,No,
D1563,2025-01-02 12:14:00.000000,Appointment,22:00:00,Yes,No,
D1564,2025-01-26 16:22:00.000000,Appointment,10:00:00,No,No,
D1565,2025-01-17 14:33:00.000000,Appointment,19:00:00,Yes,No,
D1566,2025-01-03 05:43:00.000000,Hydration,16:30:00,Yes,Yes,
D1567,2025-01-10 01:46:00.000000,Medication,12:30:00,No,No,
D1568,2025-01-24 14:43:00.000000,Appointment,15:00:00,No,No,
D1569,2025-01-28 02:48:00.000000,Appointment,07:30:00,No,No,
D1570,2025-01-08 05:07:00.000000,Exercise,13:00:00,No,No,
D1571,2025-01-18 08:15:00.000000,Medication,09:30:00,No,No,
D1572,2025-01-12 18:08:00.000000,Hydration,17:00:00,No,No,
D1573,2025-01-03 19:37:00.000000,Hydration,09:00:00,No,No,
D1574,2025-01-10 22:02:00.000000,Hydration,08:00:00,Yes,No,
D1575,2025-01-22 04:08:00.000000,Exercise,20:30:00,No,No,
D1576,2025-01-26 10:02:00.000000,Medication,19:00:00,No,No,
D1577,2025-01-15 10:12:00.000000,Medication,21:00:00,No,No,
D1578,2025-01-12 19:07:00.000000,Exercise,12:30:00,Yes,Yes,
D1579,2025-01-06 20:23:00.000000,Medication,20:30:00,No,No,
D1580,2025-01-19 15:29:00.000000,Medication,17:30:00,Yes,Yes,
D1581,2025-01-06 05:20:00.000000,Appointment,12:30:00,No,No,
D1582,2025-01-02 13:46:00.000000,Appointment,20:00:00,No,No,
D1583,2025-01-09 03:01:00.000000,Exercise,16:30:00,No,No,
D1584,2025-01-03 00:48:00.000000,Exercise,11:00:00,No,No,
D1585,2025-01-29 02:46:00.000000,Exercise,12:30:00,Yes,Yes,
D1586,2025-01-22 11:56:00.000000,Appointment,17:00:00,Yes,Yes,
D1587,2025-01-24 03:59:00.000000,Hydration,10:30:00,Yes,Yes,
D1588,2025-01-08 03:53:00.000000,Hydration,09:30:00,Yes,Yes,
D1589,2025-01-07 21:56:00.000000,Hydration,09:00:00,Yes,Yes,
D1590,2025-01-23 07:24:00.000000,Appointment,06:00:00,Yes,Yes,
D1591,2025-01-20 09:37:00.000000,Appointment,16:00:00,Yes,Yes,
D1592,2025-01-19 19:42:00.000000,Hydration,13:00:00,No,No,
D1593,2025-01-13 16:20:00.000000,Medication,09:00:00,No,No,
D1594,2025-01-06 12:41:00.000000,Exercise,15:30:00,No,No,
D1595,2025-01-06 17:10:00.000000,Hydration,08:00:00,No,No,
D1596,2025-01-29 12:02:00.000000,Exercise,07:00:00,No,No,
D1597,2025-01-24 16:52:00.000000,Hydration,10:30:00,No,No,
D1598,2025-01-21 12:19:00.000000,Medication,14:30:00,Yes,Yes,
D1599,2025-01-10 21:32:00.000000,Appointment,21:00:00,Yes,Yes,
D1600,2025-01-13 19:34:00.000000,Medication,06:30:00,No,No,
D1601,2025-01-23 19:26:00.000000,Exercise,08:00:00,Yes,Yes,
D1602,2025-01-22 01:15:00.000000,Exercise,19:00:00,No,No,
D1603,2025-01-06 20:47:00.000000,Hydration,13:30:00,Yes,Yes,
D1604,2025-01-02 15:15:00.000000,Hydration,22:30:00,No,No,
D1605,2025-01-06 11:44:00.000000,Hydration,13:00:00,No,No,
D1606,2025-01-03 15:21:00.000000,Appointment,08:30:00,No,No,
D1607,2025-01-27 20:52:00.000000,Medication,07:30:00,No,No,
D1608,2025-01-20 07:51:00.000000,Appointment,11:30:00,No,No,
D1609,2025-01-30 08:07:00.000000,Medication,09:30:00,Yes,Yes,
D1610,2025-01-17 12:02:00.000000,Hydration,06:30:00,Yes,Yes,
D1611,2025-01-01 13:58:00.000000,Appointment,17:30:00,Yes,Yes,
D1612,2025-01-04 07:31:00.000000,Exercise,22:00:00,No,No,
D1613,2025-01-06 11:35:00.000000,Exercise,11:30:00,Yes,Yes,
D1614,2025-01-08 14:31:00.000000,Appointment,22:00:00,Yes,Yes,
D1615,2025-01-21 14:11:00.000000,Appointment,20:30:00,Yes,Yes,
D1616,2025-01-09 17:38:00.000000,Hydration,15:00:00,Yes,Yes,
D1617,2025-01-05 14:59:00.000000,Appointment,20:30:00,No,No,
D1618,2025-01-13 00:26:00.000000,Exercise,15:30:00,Yes,Yes,
D1619,2025-01-29 01:47:00.000000,Appointment,16:30:00,Yes,Yes,
D1620,2025-01-08 22:39:00.000000,Exercise,17:30:00,No,No,
D1621,2025-01-21 19:59:00.000000,Appointment,18:30:00,No,No,
D1622,2025-01-13 22:42:00.000000,Hydration,07:30:00,No,No,
D1623,2025-01-24 17:47:00.000000,Exercise,11:00:00,Yes,Yes,
D1624,2025-01-06 13:47:00.000000,Appointment,16:30:00,No,No,
D1625,2025-01-13 14:33:00.000000,Medication,09:30:00,No,No,
D1626,2025-01-17 12:30:00.000000,Hydration,18:30:00,Yes,No,
D1627,2025-01-30 06:56:00.000000,Appointment,22:00:00,Yes,Yes,
D1628,2025-01-06 22:55:00.000000,Exercise,14:00:00,Yes,Yes,
D1629,2025-01-26 08:05:00.000000,Appointment,22:30:00,Yes,No,
D1630,2025-01-19 15:37:00.000000,Exercise,08:00:00,Yes,Yes,
D1631,2025-01-28 05:02:00.000000,Hydration,12:00:00,Yes,Yes,
D1632,2025-01-30 17:59:00.000000,Exercise,21:00:00,No,No,
D1633,2025-01-28 20:16:00.000000,Medication,14:30:00,Yes,Yes,
D1634,2025-01-27 16:27:00.000000,Hydration,21:00:00,Yes,Yes,
D1635,2025-01-28 09:05:00.000000,Exercise,08:00:00,Yes,Yes,
D1636,2025-01-29 07:27:00.000000,Medication,13:30:00,Yes,Yes,
D1637,2025-01-09 06:26:00.000000,Appointment,14:30:00,No,No,
D1638,2025-01-16 12:37:00.000000,Medication,14:30:00,Yes,Yes,
D1639,2025-01-07 05:42:00.000000,Hydration,15:30:00,No,No,
D1640,2025-01-13 11:34:00.000000,Appointment,07:00:00,No,No,
D1641,2025-01-25 20:28:00.000000,Hydration,12:00:00,No,No,
D1642,2025-01-17 07:23:00.000000,Exercise,08:00:00,Yes,Yes,
D1643,2025-01-13 09:32:00.000000,Appointment,16:00:00,No,No,
D1644,2025-01-18 05:27:00.000000,Medication,14:00:00,No,No,
D1645,2025-01-14 13:24:00.000000,Appointment,15:00:00,No,No,
D1646,2025-01-22 14:23:00.000000,Hydration,16:00:00,Yes,Yes,
D1647,2025-01-21 20:16:00.000000,Hydration,13:30:00,No,No,
D1648,2025-01-10 05:11:00.000000,Medication,22:00:00,No,No,
D1649,2025-01-20 02:57:00.000000,Exercise,11:30:00,No,No,
D1650,2025-01-22 03:19:00.000000,Exercise,13:30:00,Yes,Yes,
D1651,2025-01-29 06:43:00.000000,Hydration,06:00:00,Yes,Yes,
D1652,2025-01-17 08:59:00.000000,Medication,06:30:00,No,No,
D1653,2025-01-27 17:29:00.000000,Appointment,20:00:00,Yes,Yes,
D1654,2025-01-19 15:00:00.000000,Appointment,07:30:00,Yes,No,
D1655,2025-01-07 09:20:00.000000,Medication,08:00:00,Yes,Yes,
D1656,2025-01-17 11:22:00.000000,Appointment,15:30:00,No,No,
D1657,2025-01-12 01:38:00.000000,Exercise,08:30:00,Yes,Yes,
D1658,2025-01-08 21:35:00.000000,Hydration,14:30:00,No,No,
D1659,2025-01-24 07:28:00.000000,Medication,21:30:00,No,No,
D1660,2025-01-22 07:00:00.000000,Hydration,22:00:00,No,No,
D1661,2025-01-18 18:22:00.000000,Appointment,17:00:00,Yes,Yes,
D1662,2025-01-16 20:38:00.000000,Exercise,19:00:00,No,No,
D1663,2025-01-18 14:21:00.000000,Appointment,19:00:00,Yes,Yes,
D1664,2025-01-02 20:20:00.000000,Hydration,06:00:00,Yes,Yes,
D1665,2025-01-07 05:32:00.000000,Exercise,12:30:00,Yes,Yes,
D1666,2025-01-19 03:19:00.000000,Hydration,17:00:00,Yes,No,
D1667,2025-01-23 14:44:00.000000,Appointment,13:00:00,Yes,Yes,
D1668,2025-01-23 13:28:00.000000,Appointment,16:00:00,Yes,Yes,
D1669,2025-01-08 13:19:00.000000,Exercise,19:30:00,No,No,
D1670,2025-01-01 00:15:00.000000,Exercise,13:00:00,No,No,
D1671,2025-01-30 04:35:00.000000,Medication,06:30:00,Yes,Yes,
D1672,2025-01-20 01:12:00.000000,Appointment,10:00:00,Yes,Yes,
D1673,2025-01-03 15:32:00.000000,Medication,22:30:00,Yes,No,
D1674,2025-01-07 16:59:00.000000,Appointment,17:30:00,Yes,Yes,
D1675,2025-01-24 13:54:00.000000,Appointment,14:30:00,Yes,Yes,
D1676,2025-01-20 07:18:00.000000,Appointment,13:00:00,Yes,No,
D1677,2025-01-06 12:19:00.000000,Appointment,06:00:00,No,No,
D1678,2025-01-09 19:46:00.000000,Hydration,09:30:00,Yes,Yes,
D1679,2025-01-12 14:47:00.000000,Exercise,14:30:00,No,No,
D1680,2025-01-12 14:05:00.000000,Exercise,16:30:00,No,No,
D1681,2025-01-21 10:47:00.000000,Hydration,11:30:00,Yes,No,
D1682,2025-01-13 11:50:00.000000,Exercise,15:00:00,No,No,
D1683,2025-01-11 03:27:00.000000,Appointment,12:30:00,Yes,Yes,
D1684,2025-01-29 22:52:00.000000,Hydration,11:00:00,No,No,
D1685,2025-01-25 12:13:00.000000,Hydration,22:30:00,Yes,Yes,
D1686,2025-01-13 16:07:00.000000,Hydration,09:00:00,No,No,
D1687,2025-01-29 17:06:00.000000,Medication,13:00:00,Yes,Yes,
D1688,2025-01-08 18:42:00.000000,Hydration,10:00:00,No,No,
D1689,2025-01-29 23:27:00.000000,Exercise,11:00:00,No,No,
D1690,2025-01-09 17:27:00.000000,Medication,14:00:00,Yes,Yes,
D1691,2025-01-25 09:13:00.000000,Appointment,06:00:00,No,No,
D1692,2025-01-30 10:27:00.000000,Appointment,16:00:00,Yes,Yes,
D1693,2025-01-30 15:05:00.000000,Exercise,07:00:00,Yes,Yes,
D1694,2025-01-28 23:47:00.000000,Exercise,08:00:00,Yes,Yes,
D1695,2025-01-27 17:42:00.000000,Exercise,16:30:00,No,No,
D1696,2025-01-30 07:33:00.000000,Medication,21:30:00,No,No,
D1697,2025-01-05 17:51:00.000000,Medication,13:00:00,Yes,No,
D1698,2025-01-01 13:24:00.000000,Appointment,08:00:00,No,No,
D1699,2025-01-29 07:58:00.000000,Appointment,21:00:00,No,No,
D1700,2025-01-28 21:48:00.000000,Medication,06:00:00,Yes,Yes,
D1701,2025-01-04 05:25:00.000000,Appointment,13:30:00,No,No,
D1702,2025-01-24 03:41:00.000000,Hydration,14:30:00,Yes,Yes,
D1703,2025-01-09 13:41:00.000000,Hydration,17:30:00,Yes,Yes,
D1704,2025-01-23 17:43:00.000000,Medication,22:00:00,No,No,
D1705,2025-01-24 09:25:00.000000,Medication,09:00:00,Yes,No,
D1706,2025-01-23 08:06:00.000000,Medication,06:00:00,No,No,
D1707,2025-01-05 08:37:00.000000,Exercise,16:30:00,No,No,
D1708,2025-01-09 13:11:00.000000,Exercise,21:00:00,No,No,
D1709,2025-01-22 12:39:00.000000,Appointment,14:30:00,Yes,No,
D1710,2025-01-30 02:58:00.000000,Medication,15:30:00,Yes,Yes,
D1711,2025-01-15 12:01:00.000000,Exercise,12:00:00,Yes,No,
D1712,2025-01-08 08:11:00.000000,Appointment,12:00:00,No,No,
D1713,2025-01-18 03:54:00.000000,Appointment,14:00:00,No,No,
D1714,2025-01-23 17:11:00.000000,Exercise,08:30:00,Yes,No,
D1715,2025-01-15 04:06:00.000000,Hydration,13:30:00,No,No,
D1716,2025-01-21 06:49:00.000000,Exercise,07:00:00,Yes,Yes,
D1717,2025-01-23 01:10:00.000000,Medication,11:00:00,No,No,
D1718,2025-01-07 02:09:00.000000,Hydration,11:00:00,Yes,Yes,
D1719,2025-01-30 12:05:00.000000,Appointment,07:30:00,No,No,
D1720,2025-01-10 09:24:00.000000,Exercise,06:30:00,No,No,
D1721,2025-01-13 23:31:00.000000,Appointment,21:30:00,Yes,Yes,
D1722,2025-01-21 16:11:00.000000,Exercise,07:00:00,No,No,
D1723,2025-01-14 19:39:00.000000,Exercise,17:00:00,No,No,
D1724,2025-01-20 04:24:00.000000,Medication,10:00:00,Yes,No,
D1725,2025-01-24 15:42:00.000000,Medication,10:00:00,No,No,
D1726,2025-01-21 14:02:00.000000,Medication,14:00:00,Yes,No,
D1727,2025-01-25 09:32:00.000000,Medication,19:00:00,Yes,Yes,
D1728,2025-01-16 14:21:00.000000,Medication,07:30:00,Yes,Yes,
D1729,2025-01-09 11:03:00.000000,Hydration,19:00:00,No,No,
D1730,2025-01-18 18:43:00.000000,Hydration,17:00:00,No,No,
D1731,2025-01-27 08:00:00.000000,Exercise,15:00:00,Yes,No,
D1732,2025-01-30 06:00:00.000000,Hydration,20:30:00,Yes,Yes,
D1733,2025-01-08 22:44:00.000000,Hydration,20:00:00,Yes,Yes,
D1734,2025-01-29 08:58:00.000000,Exercise,13:00:00,No,No,
D1735,2025-01-07 15:42:00.000000,Appointment,16:00:00,Yes,Yes,
D1736,2025-01-08 08:24:00.000000,Appointment,20:00:00,No,No,
D1737,2025-01-08 17:20:00.000000,Exercise,15:00:00,No,No,
D1738,2025-01-03 15:52:00.000000,Appointment,20:30:00,Yes,Yes,
D1739,2025-01-14 11:56:00.000000,Exercise,13:00:00,Yes,Yes,
